Source_Location_X,Source_Location_Y,Source_Emission_rate
300,300,0.0015221
387,106,0.014143
70,70,0.0023782
180,180,0.0042808
100,100,0.01484
300,300,0.0060566
124,327,0.0063102
70,70,0.011669
180,180,0.0025051
100,100,0.0042808
300,300,0.0023148
34,174,0.0037418
70,70,0.0053907
180,180,0.003932
100,100,0.015696
300,300,0.011733
365,112,0.0055492
70,70,0.012113
180,180,0.0037735
100,100,0.0043125
300,300,0.011416
106,60,0.01316
70,70,0.0084031
180,180,0.012113
100,100,0.0062785
300,300,0.014904
327,156,0.012272
70,70,0.012779
180,180,0.014999
100,100,0.0051053
300,300,0.0045662
174,130,0.00044394
70,70,0.0068176
180,180,0.0037418
100,100,0.012177
300,300,0.011257
112,229,0.011986
70,70,0.007864
180,180,0.012874
100,100,0.0087519
300,300,0.0031076
60,140,0.009291
70,70,0.0020294
180,180,0.015284
100,100,0.0089422
300,300,0.0037735
156,163,0.0048516
70,70,0.011923
180,180,0.0087836
100,100,0.001744
300,300,0.0033295
130,225,0.014618
70,70,0.013508
180,180,0.014808
100,100,0.01373
300,300,0.0074518
229,45,0.014333
70,70,0.006881
180,180,0.0085299
100,100,0.013921
300,300,0.0029807
140,258,0.0085616
70,70,0.0097032
180,180,0.014269
100,100,0.013223
300,300,0.0079909
163,312,0.0096081
70,70,0.013128
180,180,0.0034247
100,100,0.0058346
300,300,0.010496
225,280,0.0014269
70,70,0.0035515
180,180,0.0019977
100,100,0.009291
300,300,0.0088787
45,123,0.008847
70,70,0.0059297
180,180,0.0087202
100,100,0.0071347
300,300,0.013445
258,323,0.010433
70,70,0.0084031
180,180,0.0067859
100,100,0.006881
300,300,6.34E-05
312,399,0.01576
70,70,0.012525
180,180,0.0062785
100,100,0.0087519
300,300,0.013762
280,26,0.0071347
70,70,0.013318
180,180,0.0030441
100,100,0.0061834
300,300,0.014935
123,375,0.014808
70,70,0.0084982
180,180,0.011447
100,100,0.014238
300,300,0.013508
323,98,0.010147
70,70,0.0036783
180,180,0.01557
100,100,0.0096715
300,300,0.004915
399,374,0.0017123
70,70,0.0077055
180,180,0.01316
100,100,0.0014904
300,300,0.0044394
26,162,0.0058663
70,70,0.0020294
180,180,0.0049467
100,100,0.011859
300,300,0.0067225
375,36,0.0082763
70,70,0.012747
180,180,0.0026636
100,100,0.011923
300,300,0.011733
98,37,0.0027588
70,70,0.0079909
180,180,0.0052004
100,100,0.012081
300,300,0.00022197
374,344,0.01465
70,70,0.00983
180,180,0.014016
100,100,0.0034247
300,300,0.010654
162,136,0.0049467
70,70,0.013064
180,180,0.007864
100,100,3.17E-05
300,300,0.012113
36,375,0.012335
70,70,0.00044394
180,180,0.0042491
100,100,0.002188
300,300,0.0054541
37,113,0.010147
70,70,0.000983
180,180,0.0027588
100,100,0.013921
300,300,0.0077055
344,67,0.0034564
70,70,0.0047565
180,180,0.0045345
100,100,0.010306
300,300,0.011606
136,264,3.17E-05
70,70,0.010845
180,180,0.0037735
100,100,0.011669
300,300,0.0036783
375,32,0.010401
70,70,0.0040589
180,180,0.0052638
100,100,0.006342
300,300,0.0012367
113,360,0.0092275
70,70,0.0077689
180,180,0.0042491
100,100,0.0064688
300,300,0.0087519
67,202,0.014428
70,70,0.0054541
180,180,0.0040906
100,100,0.0089739
300,300,0.015221
264,127,0.006342
70,70,0.0036466
180,180,0.0047882
100,100,0.0013635
300,300,0.0020294
32,392,0.0047565
70,70,0.0085299
180,180,0.0081811
100,100,0.01094
300,300,0.00072933
360,321,0.0013635
70,70,0.012969
180,180,0.0088787
100,100,0.0059614
300,300,0.010433
202,43,0.00050736
70,70,0.015538
180,180,0.0019977
100,100,0.00076104
300,300,0.015443
127,306,0.010876
70,70,0.0078323
180,180,0.0052955
100,100,0.012081
300,300,0.0022831
392,95,0.008086
70,70,0.015791
180,180,0.0045028
100,100,0.0090056
300,300,0.015094
321,40,0.01354
70,70,0.012399
180,180,0.0027905
100,100,0.0050419
300,300,0.012684
43,37,0.01243
70,70,0.010179
180,180,0.002949
100,100,0.014587
300,300,0.010528
306,176,0.015348
70,70,0.0065639
180,180,0.0090373
100,100,0.0030441
300,300,0.0096715
95,315,0.0067859
70,70,0.014713
180,180,0.015252
100,100,0.015474
300,300,0.015284
40,241,0.013445
70,70,0.0082445
180,180,0.0006342
100,100,0.014079
300,300,0.00095129
37,356,0.0087836
70,70,0.0088787
180,180,0.0032027
100,100,0.001966
300,300,0.0098935
176,181,0.0084348
70,70,0.007325
180,180,0.0069127
100,100,0.011003
300,300,0.0093861
315,80,0.011701
70,70,0.0025368
180,180,0.0077055
100,100,0.0036466
300,300,0.011035
241,286,0.013477
70,70,0.014872
180,180,0.002188
100,100,0.0011416
300,300,0.002949
356,274,0.010654
70,70,0.0070396
180,180,0.010591
100,100,0.00053907
300,300,0.01243
181,153,0.0058663
70,70,0.012367
180,180,0.0016806
100,100,0.0086251
300,300,0.011701
80,307,0.0032661
70,70,0.003932
180,180,0.014333
100,100,0.0067225
300,300,0.01262
286,86,0.014745
70,70,0.004376
180,180,0.010686
100,100,0.00022197
300,300,0.014079
274,257,0.0071347
70,70,0.0067859
180,180,0.0044394
100,100,0.010686
300,300,0.00095129
153,367,0.0077689
70,70,0.013635
180,180,0.0032344
100,100,0.011574
300,300,0.0057712
307,171,0.011352
70,70,0.0093227
180,180,0.015538
100,100,0.015189
300,300,0.01446
86,369,0.0072615
70,70,0.011701
180,180,0.013635
100,100,0.0079274
300,300,0.0064688
257,323,0.011923
70,70,0.0066273
180,180,0.012177
100,100,0.011955
300,300,0.0034881
367,77,0.0098617
70,70,0.015094
180,180,0.010369
100,100,0.01094
300,300,0.013604
171,279,0.0037735
70,70,0.014016
180,180,0.0095129
100,100,0.0097983
300,300,0.010781
369,274,0.0041223
70,70,0.0017123
180,180,0.0085616
100,100,0.002727
300,300,0.00019026
323,39,0.014555
70,70,0.013033
180,180,0.0006342
100,100,0.0066591
300,300,0.01075
77,272,0.0018075
70,70,0.010686
180,180,0.0010464
100,100,0.011384
300,300,0.013794
279,187,0.0058663
70,70,0.0016489
180,180,0.00047565
100,100,0.0073567
300,300,0.0048199
274,70,0.014872
70,70,0.0078323
180,180,0.0042808
100,100,0.00050736
300,300,0.0082128
39,256,0.0022197
70,70,0.005898
180,180,0.0031393
100,100,0.0018392
300,300,0.012557
272,378,0.013635
70,70,0.0026002
180,180,0.010654
100,100,6.34E-05
300,300,0.007864
187,267,0.0076738
70,70,0.00019026
180,180,0.009291
100,100,0.0039003
300,300,0.0043442
70,393,0.0084665
70,70,0.0096715
180,180,0.0034564
100,100,0.0018075
300,300,0.010654
256,244,0.0076738
70,70,0.015126
180,180,0.0066908
100,100,0.015348
300,300,0.0037735
378,117,0.010781
70,70,0.01335
180,180,0.0063102
100,100,0.013921
300,300,0.0024734
267,120,0.001205
70,70,0.0036149
180,180,0.005137
100,100,0.00091958
300,300,0.013699
393,177,0.012494
70,70,0.00012684
180,180,0.0031076
100,100,0.0080543
300,300,0.0086251
244,331,0.0052955
70,70,0.0054858
180,180,0.0066908
100,100,0.012716
300,300,0.0084031
117,80,0.0011098
70,70,0.012208
180,180,0.010623
100,100,0.012208
300,300,0.0052321
120,246,0.011669
70,70,0.010972
180,180,0.006342
100,100,0.0010781
300,300,0.005359
177,191,0.014269
70,70,0.012303
180,180,0.013033
100,100,0.00047565
300,300,0.010401
331,367,0.0062785
70,70,0.0043125
180,180,0.004915
100,100,0.01373
300,300,0.0067225
80,188,0.0039637
70,70,0.0085299
180,180,0.015506
100,100,0.011003
300,300,0.0036149
246,113,0.0064054
70,70,0.0089105
180,180,0.00612
100,100,0.01557
300,300,0.013477
191,226,0.00085616
70,70,0.0074518
180,180,0.0010464
100,100,0.0054224
300,300,0.0032661
367,293,0.00069762
70,70,0.0077689
180,180,0.004376
100,100,0.0051687
300,300,0.0035198
188,64,0.004915
70,70,0.0074201
180,180,0.0028856
100,100,0.0058346
300,300,0.0070713
113,320,0.0038686
70,70,0.0013001
180,180,0.00060249
100,100,0.013255
300,300,0.0087519
226,347,0.010972
70,70,0.0064054
180,180,0.010147
100,100,0.0038686
300,300,0.0098617
293,73,0.0030441
70,70,0.014016
180,180,0.0037735
100,100,0.015062
300,300,0.01557
64,216,0.011289
70,70,0.011384
180,180,0.0098935
100,100,0.0082445
300,300,0.0090056
320,361,0.014904
70,70,0.0059297
180,180,0.0079592
100,100,0.0035198
300,300,0.0096081
347,341,0.0058346
70,70,0.0022831
180,180,9.51E-05
100,100,0.012557
300,300,0.011511
73,370,0.0081177
70,70,0.0014904
180,180,0.0046613
100,100,0.0013318
300,300,0.0062785
216,314,0.0042491
70,70,0.012113
180,180,0.0090056
100,100,0.015221
300,300,0.0019343
361,376,0.0032027
70,70,0.010401
180,180,0.0082763
100,100,0.0084031
300,300,0.010559
341,249,0.005137
70,70,0.013064
180,180,0.0097032
100,100,0.0053272
300,300,0.00091958
370,31,0.010306
70,70,0.00072933
180,180,0.0093861
100,100,0.014523
300,300,0.01262
314,157,0.011955
70,70,0.0011098
180,180,0.012367
100,100,0.0089422
300,300,0.014143
376,271,0.0020928
70,70,0.013508
180,180,0.0060249
100,100,0.012747
300,300,0.0081811
249,322,0.0011098
70,70,0.007325
180,180,0.014047
100,100,0.00044394
300,300,0.013699
31,100,0.0030758
70,70,0.0099252
180,180,0.0029807
100,100,0.0074201
300,300,0.0086568
157,292,0.0087202
70,70,0.002949
180,180,0.0041223
100,100,0.0018392
300,300,0.011289
271,181,0.0025051
70,70,0.0045028
180,180,0.010115
100,100,0.012779
300,300,0.011289
322,176,0.0013318
70,70,0.015538
180,180,0.0033295
100,100,0.012018
300,300,0.0019343
100,302,0.0058029
70,70,0.0071664
180,180,0.0045345
100,100,0.0076104
300,300,0.003932
292,298,0.00053907
70,70,0.0055175
180,180,0.012906
100,100,0.0056126
300,300,0.009069
181,52,0.01205
70,70,0.011479
180,180,0.0078323
100,100,0.0064054
300,300,0.0094495
176,262,0.010369
70,70,0.012938
180,180,0.004376
100,100,0.0045345
300,300,0.0058029
302,94,0.012716
70,70,0.0051053
180,180,0.0097032
100,100,0.0017757
300,300,9.51E-05
298,140,0.015601
70,70,0.013128
180,180,0.0056443
100,100,0.014396
300,300,0.0052321
52,198,0.0090373
70,70,0.0010147
180,180,0.0063102
100,100,0.0065956
300,300,0.01465
262,44,0.0033929
70,70,0.0017123
180,180,0.00082445
100,100,0.0052321
300,300,0.013699
94,66,0.001205
70,70,0.0023148
180,180,0.013699
100,100,0.0038686
300,300,0.00012684
140,295,0.00095129
70,70,0.0050101
180,180,0.0067225
100,100,0.013762
300,300,0.0014269
198,195,0.0020611
70,70,0.015348
180,180,0.005137
100,100,0.0049467
300,300,0.0015855
44,132,0.015221
70,70,0.00025368
180,180,0.0046296
100,100,0.0010464
300,300,0.010433
66,228,0.004154
70,70,0.0061517
180,180,0.0037735
100,100,0.0045345
300,300,0.0085299
295,332,0.004915
70,70,0.0052955
180,180,0.0092593
100,100,0.0081811
300,300,0.0038686
195,56,0.011416
70,70,0.0019977
180,180,0.011289
100,100,0.000983
300,300,0.0046296
132,98,0.00057078
70,70,0.0086568
180,180,0.0094178
100,100,0.004376
300,300,0.0071981
228,46,0.0045028
70,70,0.0091324
180,180,0.0023148
100,100,0.0045028
300,300,0.010781
332,215,0.0010781
70,70,0.012081
180,180,0.0097983
100,100,0.010115
300,300,0.0061834
56,106,0.0045345
70,70,0.0060883
180,180,0.015316
100,100,0.0019026
300,300,0.011733
98,356,0.0078957
70,70,0.0016489
180,180,0.01373
100,100,0.015379
300,300,9.51E-05
46,365,0.0034881
70,70,0.0068493
180,180,0.0029173
100,100,0.010464
300,300,0.0022514
215,203,0.0081177
70,70,0.012272
180,180,0.007103
100,100,0.0046613
300,300,0.00612
106,278,0.012081
70,70,0.0059932
180,180,0.0093227
100,100,0.00012684
300,300,0.00079274
356,66,0.0087836
70,70,0.0011098
180,180,0.0086885
100,100,0.0010781
300,300,0.0073567
365,340,0.0054858
70,70,0.0033929
180,180,0.010147
100,100,0.0085616
300,300,0.0059297
203,203,0.0027588
70,70,0.0099886
180,180,0.012018
100,100,0.0079909
300,300,0.013064
278,192,0.0042491
70,70,0.0054224
180,180,0.0047565
100,100,0.010654
300,300,0.0014587
66,119,0.0062468
70,70,0.014808
180,180,0.010369
100,100,0.0059932
300,300,0.01316
340,277,0.0038686
70,70,0.0016806
180,180,0.0043442
100,100,0.013762
300,300,0.015221
203,182,0.014079
70,70,0.0079909
180,180,0.015252
100,100,0.01132
300,300,0.014111
192,128,0.0045345
70,70,0.013952
180,180,0.0044394
100,100,0.014396
300,300,0.01484
119,365,0.0064371
70,70,0.0047882
180,180,0.0011733
100,100,0.010464
300,300,0.015221
277,52,0.012589
70,70,0.012906
180,180,0.0065005
100,100,0.013128
300,300,0.0054541
182,399,0.0073884
70,70,0.0022197
180,180,0.014174
100,100,0.0055492
300,300,0.0057395
128,69,0.0097983
70,70,0.0053272
180,180,0.0081177
100,100,0.014301
300,300,0.0016172
365,92,0.0050101
70,70,0.014999
180,180,0.015633
100,100,0.0082128
300,300,0.00079274
52,374,0.0067542
70,70,0.010147
180,180,0.0081177
100,100,0.013508
300,300,0.0044394
399,162,0.0061834
70,70,0.0047565
180,180,0.0054541
100,100,0.0094812
300,300,0.0013001
69,208,0.012018
70,70,0.012557
180,180,0.0013952
100,100,0.0036149
300,300,0.013762
92,92,0.0071347
70,70,0.006342
180,180,0.0089422
100,100,0.0011733
300,300,0.0042808
374,223,0.0036149
