Receptor_measurement1,Receptor1_Log,Receptor_measurement2,Receptor2_Log,Receptor_measurement3,Receptor_measurement4,Receptor4_Log,Receptor_measurement5,Wind_speed,Wind_speed_reci,Source_Location_X,Source_Location_Y,Source_Emission_rate
2.01E-05,-9.393607885,0.00049131,-6.617288793,3.94E-12,0.00063207,-6.40E+00,6.32E-05,18,0.055555556,180,180,0.011574
0.00079625,-6.197901109,0.00037164,-6.859755097,0.006879,0.00023335,-7.26E+00,1.90E-06,17,0.058823529,100,100,0.0045662
1.52E-20,-39.63631282,4.24E-05,-8.745268287,0,0.00063173,-6.40E+00,0.0042366,8,0.125,300,300,0.0065005
7.47E-07,-12.2533588,0.00011804,-7.855941598,1.25E-10,0.00029706,-7.05E+00,0.00043564,18,0.055555556,62,253,0.0094178
0.00081268,-6.180160856,0.00025424,-7.18951224,0.0017308,0.00013617,-7.73E+00,4.71E-07,17,0.058823529,70,70,0.0032344
0.00025714,-7.179660721,0.0062996,-4.401374051,5.06E-11,0.0081044,-4.18E+00,0.00081011,3,0.333333333,180,180,0.0041223
0.001598,-5.59284645,0.00074586,-6.254685366,0.013806,0.00046832,-6.66E+00,3.81E-06,3,0.333333333,100,100,0.00028539
4.12E-21,-40.77020557,1.15E-05,-9.878604319,0,0.00017159,-7.53E+00,0.0011507,10,0.1,300,300,0.0027588
8.50E-12,-22.14116215,1.99E-06,-11.40229385,1.12E-24,1.97E-05,-9.41E+00,0.00021995,13,0.076923077,58,356,0.0011416
0.0089226,-4.099017152,0.0027914,-5.108355852,0.019002,0.0014951,-5.65E+00,5.17E-06,4,0.25,70,70,0.001966
0.00031376,-7.006804847,0.0076867,-4.228520137,6.17E-11,0.0098889,-4.01E+00,0.0009885,4,0.25,180,180,0.0089422
0.017387,-3.519550692,0.008115,-4.181422952,0.15021,0.0050953,-4.59E+00,4.15E-05,5,0.2,100,100,0.0086251
5.85E-20,-38.46568827,0.0001637,-7.571902641,0,0.0024377,-5.23E+00,0.016348,5,0.2,300,300,0.0097983
8.84E-28,-54.10709547,4.12E-05,-8.770205568,0,0.0020333,-5.38E+00,0.050996,3,0.333333333,304,346,0.0073567
0.00079024,-6.204481982,0.00024722,-7.213832796,0.001683,0.00013241,-7.76E+00,4.58E-07,13,0.076923077,70,70,0.0018392
2.15E-05,-9.33512308,0.00052766,-6.555291654,4.24E-12,0.00067883,-6.34E+00,6.79E-05,18,0.055555556,180,180,0.01243
0.55611,-0.509678591,0.25956,-1.171524469,4.8044,0.16298,-1.58E+00,0.0013259,1,1,100,100,0.011035
3.90E-19,-36.81787079,0.0010926,-5.923077608,0,0.016271,-3.58E+00,0.10912,2,0.5,300,300,0.010464
3.78E-10,-18.8450164,0.0025928,-5.172461964,0,0.0071188,-4.30E+00,0.0015214,6,0.166666667,305,217,0.01465
0.028207,-3.099286203,0.0088244,-4.108629628,0.060072,0.0047264,-4.65E+00,1.64E-05,2,0.5,70,70,0.0015538
0.00040945,-6.775598249,0.010031,-3.997311539,8.05E-11,0.012905,-3.78E+00,0.00129,3,0.333333333,180,180,0.0065639
0.00029351,-7.064754195,0.00013699,-7.726622269,0.0025357,8.60E-05,-8.13E+00,7.00E-07,7,0.142857143,100,100,0.00028539
1.38E-19,-37.72024183,0.00038739,-6.823703189,0,0.0057688,-4.48E+00,0.038688,4,0.25,300,300,0.01484
2.07E-23,-45.36805931,7.52E-06,-10.24756432,0,0.0003907,-6.82E+00,0.011999,4,0.25,253,369,0.0037735
0.0019919,-5.401464937,0.00062315,-6.410814801,0.0042421,0.00033376,-6.95E+00,1.15E-06,17,0.058823529,70,70,0.0079274
1.95E-05,-9.419930777,0.00047871,-6.639855,3.84E-12,0.00061586,-6.42E+00,6.16E-05,16,0.0625,180,180,0.0089105
0.00032315,-6.981191679,0.00015083,-7.643024538,0.0027917,9.47E-05,-8.05E+00,7.70E-07,19,0.052631579,100,100,0.0023148
9.46E-21,-40.04821773,2.65E-05,-9.153508252,0,0.00039445,-6.81E+00,0.0026453,14,0.071428571,300,300,0.01243
1.70E-27,-53.53910216,7.14E-05,-8.292603576,0,0.00097973,-6.02E+00,0.003235,3,0.333333333,356,279,0.0010147
0.0028925,-5.077453265,0.00090491,-6.086789225,0.0061602,0.00048468,-6.63E+00,1.68E-06,11,0.090909091,70,70,0.0048199
0.00010418,-7.964431294,0.0025521,-5.186204625,2.05E-11,0.0032833,-4.97E+00,0.0003282,9,0.111111111,180,180,0.01503
0.0016621,-5.558685701,0.00077579,-6.220511646,0.01436,0.00048711,-6.62E+00,3.96E-06,18,0.055555556,100,100,0.010686
2.53E-20,-39.19375896,7.08E-05,-8.299933485,0,0.0010539,-5.95E+00,0.0070679,8,0.125,300,300,0.010845
1.83E-33,-65.47509782,5.87E-06,-10.4627238,0,0.00019896,-7.40E+00,0.0026238,14,0.071428571,346,316,0.0088153
0.0085988,-4.131124304,0.0026901,-5.140463151,0.018313,0.0014408,-5.68E+00,4.99E-06,8,0.125,70,70,0.0075786
9.94E-06,-10.00522723,0.00024362,-7.226574122,1.96E-12,0.00031341,-7.01E+00,3.13E-05,16,0.0625,180,180,0.0045345
0.42028,-0.752922553,0.19616,-1.414779094,3.6309,0.12317,-1.82E+00,0.001002,1,1,100,100,0.0083397
6.49E-21,-40.37551061,1.82E-05,-9.479857224,0,0.00027043,-7.14E+00,0.0018136,19,0.052631579,300,300,0.015696
1.35E-10,-19.73933246,9.52E-05,-8.042726103,1.67E-129,0.00042808,-6.74E+00,0.00078749,19,0.052631579,217,263,0.014904
0.0014391,-5.683818054,0.00045022,-6.693150433,0.0030649,0.00024114,-7.24E+00,8.34E-07,8,0.125,70,70,0.0012684
8.04E-06,-10.1894879,0.00019686,-7.411685038,1.58E-12,0.00025326,-7.19E+00,2.53E-05,12,0.083333333,180,180,0.0020611
0.017067,-3.535685623,0.0079658,-4.197541204,0.14744,0.0050017,-4.60E+00,4.07E-05,5,0.2,100,100,0.0084665
1.97E-20,-39.41106755,5.51E-05,-8.517696802,0,0.00082055,-6.17E+00,0.0055029,9,0.111111111,300,300,0.010686
1.70E-11,-21.53910216,0.000425,-6.74322214,0,0.00065852,-6.36E+00,5.11E-06,19,0.052631579,369,176,0.0097666
0.039,-2.817870786,0.012201,-3.827209146,0.083059,0.006535,-4.37E+00,2.26E-05,4,0.25,70,70,0.0085934
0.00010681,-7.94277617,0.0026167,-5.164492131,2.10E-11,0.0033664,-4.95E+00,0.00033651,9,0.111111111,180,180,0.015411
0.0041069,-4.772971744,0.0019169,-5.434801085,0.035481,0.0012036,-5.84E+00,9.79E-06,10,0.1,100,100,0.0081494
3.98E-21,-40.80023386,1.11E-05,-9.909354042,0,0.00016583,-7.56E+00,0.0011121,17,0.058823529,300,300,0.0077055
6.82E-33,-64.33243125,3.55E-07,-12.89954329,0,5.62E-05,-8.50E+00,0.0032,8,0.125,279,399,0.0050419
0.0068848,-4.324217343,0.0021539,-5.333548927,0.014663,0.0011536,-5.88E+00,3.99E-06,10,0.1,70,70,0.0094812
6.99E-06,-10.31104565,0.00017118,-7.533093956,1.37E-12,0.00022022,-7.31E+00,2.20E-05,20,0.05,180,180,0.0049784
0.0014649,-5.668384042,0.00068371,-6.330256136,0.012655,0.0004293,-6.73E+00,3.49E-06,6,0.166666667,100,100,0.0010464
1.77E-21,-41.50405347,4.97E-06,-10.60728722,0,7.40E-05,-8.26E+00,0.00049599,8,0.125,300,300,0.00076104
0.055534,-2.510882088,0.0065519,-4.367265479,0,0.0022763,-5.29E+00,1.37E-09,7,0.142857143,316,38,0.010084
0.022258,-3.305027724,0.0069635,-4.31434484,0.047404,0.0037297,-4.86E+00,1.29E-05,6,0.166666667,70,70,0.011035
3.96E-07,-12.80460963,9.69E-06,-10.02735245,7.78E-14,1.25E-05,-9.81E+00,1.25E-06,15,0.066666667,180,180,0.00015855
0.001961,-5.415044813,0.00091528,-6.076892055,0.016942,0.0005747,-6.48E+00,4.68E-06,19,0.052631579,100,100,0.014047
1.20E-20,-39.84163751,3.35E-05,-8.949910386,0,0.0004991,-6.60E+00,0.0033471,7,0.142857143,300,300,0.003932
5.93E-05,-8.453890613,0.0006544,-6.368313419,0,0.00058386,-6.47E+00,4.04E-06,4,0.25,263,144,0.00044394
0.0030941,-5.018931308,0.00096798,-6.028267232,0.0065896,0.00051846,-6.57E+00,1.79E-06,8,0.125,70,70,0.002727
6.84E-05,-8.329887797,0.001676,-5.551451971,1.35E-11,0.0021562,-5.33E+00,0.00021553,11,0.090909091,180,180,0.014745
0.029915,-3.048221986,0.013963,-3.710042524,0.25844,0.008767,-4.11E+00,7.13E-05,5,0.2,100,100,0.01484
8.87E-20,-38.10415276,0.00024833,-7.209941623,0,0.003698,-4.86E+00,0.0248,2,0.5,300,300,0.0023782
3.27E-15,-28.97090449,9.33E-06,-10.06023671,3.03E-93,0.00016858,-7.55E+00,0.0026103,13,0.076923077,176,351,0.010211
0.029214,-3.06881795,0.0091396,-4.078145622,0.062218,0.0048952,-4.62E+00,1.69E-05,4,0.25,70,70,0.0064371
9.43E-05,-8.050976615,0.0023098,-5.272851246,1.85E-11,0.0029716,-5.05E+00,0.00029704,9,0.111111111,180,180,0.013604
0.0020222,-5.388351788,0.00094384,-6.050203242,0.01747,0.00059263,-6.45E+00,4.82E-06,18,0.055555556,100,100,0.013001
8.04E-21,-40.1894879,2.25E-05,-9.295634964,0,0.00033508,-6.95E+00,0.0022471,17,0.058823529,300,300,0.01557
0.066888,-2.349303579,0.020655,-3.369949601,0,0.0084659,-4.14E+00,2.90E-09,4,0.25,399,79,0.007103
0.053967,-2.535743447,0.016883,-3.545100759,0.11493,0.0090428,-4.09E+00,3.13E-05,4,0.25,70,70,0.011891
3.27E-05,-8.970904495,0.00080225,-6.191380548,6.44E-12,0.0010321,-5.97E+00,0.00010317,9,0.111111111,180,180,0.0047248
0.00079408,-6.200271484,0.00037063,-6.862118861,0.0068602,0.00023272,-7.27E+00,1.89E-06,18,0.055555556,100,100,0.0051053
1.04E-21,-41.96593332,2.91E-06,-11.07221402,0,4.34E-05,-8.73E+00,0.00029098,20,0.05,300,300,0.0027905
5.19E-09,-16.56966528,1.22E-05,-9.827280339,3.33E-15,5.59E-05,-8.51E+00,0.00025759,16,0.0625,38,307,0.0024417
0.094151,-2.052350126,0.029455,-3.061681946,0.20051,0.015776,-3.60E+00,5.46E-05,3,0.333333333,70,70,0.011669
2.53E-05,-9.193758958,0.00062011,-6.41506253,4.98E-12,0.00079777,-6.20E+00,7.97E-05,8,0.125,180,180,0.0028856
0.001598,-5.59284645,0.00074586,-6.254685366,0.013806,0.00046832,-6.66E+00,3.81E-06,4,0.25,100,100,0.00050736
3.87E-21,-40.82457807,1.08E-05,-9.933152489,0,0.00016129,-7.58E+00,0.0010816,15,0.066666667,300,300,0.0058346
2.78E-14,-27.11191041,9.15E-05,-8.077157812,2.16E-65,0.0022672,-5.29E+00,0.048749,3,0.333333333,144,379,0.011986
0.0027458,-5.122662199,0.00085903,-6.131983338,0.0058479,0.0004601,-6.67E+00,1.59E-06,20,0.05,70,70,0.015126
1.16E-05,-9.871084022,0.00028474,-7.091103039,2.29E-12,0.00036632,-6.87E+00,3.66E-05,11,0.090909091,180,180,0.0025051
0.00032059,-6.988100057,0.00014963,-7.649962648,0.0027697,9.40E-05,-8.05E+00,7.64E-07,18,0.055555556,100,100,0.0020611
9.70E-22,-42.02645653,2.71E-06,-11.13406142,0,4.04E-05,-8.79E+00,0.00027112,19,0.052631579,300,300,0.0023465
0.00014981,-7.648918392,0.010094,-3.991873399,0,0.0076535,-4.23E+00,2.82E-06,4,0.25,351,130,0.0051053
0.010362,-3.969112824,0.0032416,-4.978481153,0.022067,0.0017362,-5.52E+00,6.01E-06,4,0.25,70,70,0.0022831
2.45E-05,-9.221667831,0.000599,-6.445146355,4.81E-12,0.00077061,-6.23E+00,7.70E-05,18,0.055555556,180,180,0.014111
0.0016375,-5.571637383,0.00076428,-6.23349501,0.014147,0.00047989,-6.64E+00,3.90E-06,9,0.111111111,100,100,0.0026319
6.29E-21,-40.40269871,1.76E-05,-9.508974664,0,0.00026224,-7.16E+00,0.0017586,19,0.052631579,300,300,0.015221
2.57E-11,-21.18013375,1.20E-05,-9.841637508,5.61E-27,0.00012024,-7.84E+00,0.0013026,17,0.058823529,79,350,0.011003
0.0015532,-5.617545236,0.00048592,-6.626870451,0.0033079,0.00026026,-7.17E+00,9.01E-07,13,0.076923077,70,70,0.0036149
0.00011349,-7.890084808,0.0027803,-5.111816681,2.23E-11,0.0035768,-4.89E+00,0.00035754,8,0.125,180,180,0.012938
0.039152,-2.814492096,0.018274,-3.476332759,0.33824,0.011474,-3.88E+00,9.33E-05,2,0.5,100,100,0.0031076
4.80E-19,-36.63751753,0.0013443,-5.743007603,0,0.020018,-3.40E+00,0.13425,2,0.5,300,300,0.012874
1.63E-05,-9.575624791,0.0028011,-5.105342773,0,0.0028804,-5.08E+00,1.68E-05,4,0.25,307,154,0.0020294
0.00059949,-6.444436114,0.00018755,-7.453765863,0.0012767,0.00010045,-8.00E+00,3.48E-07,13,0.076923077,70,70,0.0013952
2.11E-05,-9.351435089,0.00051586,-6.574936292,4.14E-12,0.00066365,-6.36E+00,6.63E-05,19,0.052631579,180,180,0.01354
0.0001233,-7.818073847,5.76E-05,-8.479155033,0.0010653,3.61E-05,-8.88E+00,2.94E-07,18,0.055555556,100,100,0.00079274
2.36E-20,-39.25417599,6.60E-05,-8.360912129,0,0.0009821,-6.02E+00,0.0065863,7,0.142857143,300,300,0.0077372
5.56E-27,-52.50985042,4.92E-06,-10.61606979,0,3.14E-05,-9.01E+00,1.54E-05,15,0.066666667,379,242,0.00047565
0.033963,-2.93798791,0.010625,-3.947342123,0.072332,0.005691,-4.49E+00,1.97E-05,4,0.25,70,70,0.0074835
2.54E-05,-9.190332567,0.00062323,-6.410703299,5.00E-12,0.00080178,-6.19E+00,8.01E-05,18,0.055555556,180,180,0.014682
0.012002,-3.841492755,0.0056016,-4.503375813,0.10368,0.0035172,-4.91E+00,2.86E-05,7,0.142857143,100,100,0.011669
1.69E-20,-39.54422659,4.74E-05,-8.648443317,0,0.00070611,-6.30E+00,0.0047354,9,0.111111111,300,300,0.0091958
1.82E-07,-13.47985722,2.49E-05,-9.207601306,1.03E-13,4.98E-05,-8.61E+00,2.91E-05,11,0.090909091,130,223,0.00044394
0.0012592,-5.79981057,0.00039395,-6.80911779,0.0026818,0.000211,-7.35E+00,7.30E-07,16,0.0625,70,70,0.0044394
2.50E-05,-9.204119983,0.00061161,-6.427050845,4.91E-12,0.00078683,-6.21E+00,7.87E-05,13,0.076923077,180,180,0.0075152
0.71751,-0.288344084,0.33489,-0.950195641,6.1988,0.21028,-1.35E+00,0.0017107,1,1,100,100,0.014238
2.32E-21,-41.26902403,6.51E-06,-10.37283802,0,9.69E-05,-8.03E+00,0.00064988,17,0.058823529,300,300,0.0045028
0.058467,-2.466178379,0.0075391,-4.245360992,0,0.0023556,-5.26E+00,6.87E-11,7,0.142857143,350,27,0.012081
0.014139,-3.699162611,0.0044235,-4.708467937,0.030113,0.0023692,-5.25E+00,8.20E-06,8,0.125,70,70,0.012462
2.16E-05,-9.331092498,0.0005288,-6.553417107,4.25E-12,0.0006803,-6.33E+00,6.80E-05,20,0.05,180,180,0.015379
0.0017756,-5.501309727,0.00082873,-6.163173879,0.01534,0.00052036,-6.57E+00,4.23E-06,6,0.166666667,100,100,0.0012684
1.57E-18,-35.6082007,0.004397,-4.713687069,0,0.065478,-2.37E+00,0.43912,1,1,300,300,0.010528
4.98E-13,-24.60554131,1.39E-05,-9.713970399,1.03E-55,0.00016187,-7.58E+00,0.0017037,17,0.058823529,154,335,0.012335
0.00066335,-6.356514533,0.00020753,-7.365838228,0.0014127,0.00011115,-7.91E+00,3.85E-07,19,0.052631579,70,70,0.0032978
1.58E-05,-9.602685826,0.00038706,-6.824443415,3.11E-12,0.00049795,-6.61E+00,4.98E-05,20,0.05,180,180,0.011257
0.014782,-3.660533604,0.0068992,-4.32240253,0.1277,0.004332,-4.73E+00,3.52E-05,6,0.166666667,100,100,0.010559
7.72E-21,-40.2247654,2.16E-05,-9.331092498,0,0.000322,-6.98E+00,0.0021594,7,0.142857143,300,300,0.0025368
1.16E-19,-37.87108402,2.52E-06,-11.19719892,0,5.94E-05,-8.45E+00,0.00096446,15,0.066666667,242,340,0.0042491
0.00014967,-7.649730483,4.68E-05,-8.659508294,0.00031875,2.51E-05,-9.20E+00,8.68E-08,20,0.05,70,70,0.00082445
6.87E-05,-8.326086526,0.0016839,-5.547367406,1.35E-11,0.0021664,-5.33E+00,0.00021655,6,0.166666667,180,180,0.0044077
8.85E-05,-8.106113459,4.13E-05,-8.768099897,0.00076486,2.59E-05,-9.17E+00,2.11E-07,19,0.052631579,100,100,0.0006342
3.29E-20,-38.9656082,9.21E-05,-8.07148074,0,0.0013713,-5.73E+00,0.0091966,8,0.125,300,300,0.014111
3.19E-07,-12.99241863,0.00061925,-6.416267969,3.38E-81,0.0012777,-5.79E+00,0.00035873,14,0.071428571,223,212,0.015379
0.011099,-3.909432297,0.0034721,-4.91881555,0.023637,0.0018597,-5.46E+00,6.43E-06,10,0.1,70,70,0.015284
1.77E-05,-9.504053467,0.00043309,-6.726843688,3.48E-12,0.00055717,-6.51E+00,5.57E-05,12,0.083333333,180,180,0.0045345
0.51297,-0.579816066,0.23942,-1.241679147,4.4316,0.15033,-1.65E+00,0.001223,1,1,100,100,0.010179
2.63E-21,-41.1600885,7.36E-06,-10.26624437,0,0.00010957,-7.92E+00,0.00073481,18,0.055555556,300,300,0.0057078
5.04E-09,-16.59513893,2.34E-05,-9.261568285,1.26E-15,0.00012783,-7.79E+00,0.00076889,9,0.111111111,27,323,0.0021563
0.0045643,-4.681251636,0.0014279,-5.690604413,0.0097205,0.0007648,-6.23E+00,2.65E-06,15,0.066666667,70,70,0.014143
2.12E-06,-11.34732828,5.19E-05,-8.569665284,4.17E-13,6.68E-05,-8.35E+00,6.68E-06,19,0.052631579,180,180,0.0013635
0.01435,-3.686296198,0.0066975,-4.348174555,0.12397,0.0042053,-4.75E+00,3.42E-05,7,0.142857143,100,100,0.013952
2.15E-21,-41.33512308,6.02E-06,-10.44080702,0,8.96E-05,-8.10E+00,0.0006012,11,0.090909091,300,300,0.001744
8.08E-37,-72.18517728,5.51E-07,-12.5176968,0,3.58E-05,-8.89E+00,0.00098876,15,0.066666667,335,343,0.0032344
0.0054041,-4.534553246,0.0016906,-5.543918271,0.011509,0.00090551,-6.09E+00,3.13E-06,7,0.142857143,70,70,0.0036466
4.29E-06,-10.73508542,0.00010499,-7.957704129,8.43E-13,0.00013507,-7.74E+00,1.35E-05,18,0.055555556,180,180,0.0024734
0.0019531,-5.41855104,0.00091161,-6.080381839,0.016874,0.00057239,-6.48E+00,4.66E-06,3,0.333333333,100,100,0.00034881
1.10E-20,-39.91721463,3.09E-05,-9.020083041,0,0.00045953,-6.68E+00,0.0030818,10,0.1,300,300,0.0073884
2.02E-26,-51.38929726,3.42E-05,-8.931947788,0,0.0005758,-6.48E+00,0.0031713,12,0.083333333,340,292,0.011828
0.0048096,-4.635782082,0.0015047,-5.645100158,0.010243,0.0008059,-6.19E+00,2.79E-06,13,0.076923077,70,70,0.011194
3.07E-06,-11.02572325,7.52E-05,-8.247564319,6.04E-13,9.68E-05,-8.03E+00,9.67E-06,20,0.05,180,180,0.002188
0.0091344,-4.078639949,0.0042634,-4.740487838,0.078914,0.002677,-5.14E+00,2.18E-05,9,0.111111111,100,100,0.014682
1.19E-20,-39.84890608,3.34E-05,-8.952507066,0,0.00049701,-6.61E+00,0.0033331,10,0.1,300,300,0.0079909
0.00048328,-6.631602355,0.00031432,-7.005255968,0.025385,0.00019659,-7.41E+00,4.20E-07,10,0.1,212,107,0.0011098
0.0024625,-5.217247522,0.00077038,-6.226590001,0.0052444,0.00041262,-6.77E+00,1.43E-06,12,0.083333333,70,70,0.0048833
0.00018581,-7.461861833,0.004552,-4.683595493,3.65E-11,0.0058562,-4.46E+00,0.00058539,4,0.25,180,180,0.0052955
0.0011819,-5.854838535,0.00055165,-6.516672755,0.010211,0.00034638,-6.92E+00,2.82E-06,19,0.052631579,100,100,0.0084665
1.77E-21,-41.50405347,4.97E-06,-10.60728722,0,7.40E-05,-8.26E+00,0.00049599,8,0.125,300,300,0.00076104
6.40E-28,-54.38764005,1.06E-05,-9.949388269,0,0.00030784,-7.02E+00,0.0040664,8,0.125,323,319,0.0045979
0.0072436,-4.28009108,0.0022661,-5.289441858,0.015427,0.0012137,-5.83E+00,4.20E-06,12,0.083333333,70,70,0.014365
8.23E-06,-10.16920033,0.00020171,-7.390545141,1.62E-12,0.0002595,-7.17E+00,2.59E-05,20,0.05,180,180,0.0058663
0.00071023,-6.297201974,0.00033149,-6.959059137,0.0061359,0.00020814,-7.36E+00,1.69E-06,9,0.111111111,100,100,0.0011416
4.73E-20,-38.65027772,0.00013244,-7.755961656,0,0.0019722,-5.41E+00,0.013227,2,0.5,300,300,0.0012684
2.65E-51,-101.1535083,6.30E-08,-14.4013189,0,1.90E-05,-9.44E+00,0.001406,20,0.05,343,388,0.010242
0.06548,-2.367782659,0.020485,-3.377128063,0.13945,0.010972,-3.92E+00,3.80E-05,4,0.25,70,70,0.014428
0.0040411,-4.787000805,0.099,-2.008729611,7.95E-10,0.12736,-1.79E+00,0.012731,1,1,180,180,0.0071981
0.0026155,-5.164890551,0.0012207,-5.826782111,0.022595,0.00076649,-6.23E+00,6.24E-06,17,0.058823529,100,100,0.014999
2.89E-21,-41.07820431,8.09E-06,-10.18410296,0,0.00012053,-7.84E+00,0.00080829,6,0.166666667,300,300,0.00069762
0.0015139,-5.639805622,0.0024167,-5.233554516,0,0.0015344,-5.63E+00,8.37E-07,10,0.1,292,113,0.0074835
0.0010652,-5.945137684,0.00033324,-6.954485748,0.0022685,0.00017849,-7.50E+00,6.18E-07,19,0.052631579,70,70,0.0052955
6.92E-05,-8.319787811,0.001696,-5.541148304,1.36E-11,0.0021819,-5.32E+00,0.00021811,9,0.111111111,180,180,0.0099886
0.0014266,-5.691395561,0.00066586,-6.353234147,0.012325,0.00041809,-6.76E+00,3.40E-06,17,0.058823529,100,100,0.0081811
1.66E-18,-35.55978382,0.0046354,-4.667825567,0,0.069029,-2.32E+00,0.46293,1,1,300,300,0.011098
9.28E-05,-8.064904048,3.78E-05,-8.8450164,0.00069367,2.26E-05,-9.29E+00,1.25E-07,9,0.111111111,107,93,0.00012684
0.022603,-3.29166783,0.0070713,-4.301001475,0.048138,0.0037874,-4.84E+00,1.31E-05,7,0.142857143,70,70,0.015252
1.48E-05,-9.659476569,0.00036209,-6.882366938,2.91E-12,0.00046583,-6.66E+00,4.66E-05,18,0.055555556,180,180,0.0085299
0.0058168,-4.470631737,0.0027149,-5.132492325,0.050253,0.0017047,-5.54E+00,1.39E-05,10,0.1,100,100,0.011542
3.45E-20,-38.92436181,9.66E-05,-8.030045747,0,0.0014391,-5.68E+00,0.0096512,8,0.125,300,300,0.014808
0.11395,-1.886571341,0.013545,-3.736441981,0,0.0046375,-4.67E+00,2.00E-09,5,0.2,319,36,0.01075
0.089801,-2.093437654,0.028094,-3.102772844,0.19125,0.015047,-3.65E+00,5.21E-05,3,0.333333333,70,70,0.01113
7.74E-06,-10.22251808,0.00018967,-7.444002712,1.52E-12,0.00024401,-7.23E+00,2.44E-05,19,0.052631579,180,180,0.0049784
0.0074148,-4.259801117,0.0034608,-4.921646996,0.064058,0.002173,-5.33E+00,1.77E-05,10,0.1,100,100,0.014713
6.44E-21,-40.38222827,1.80E-05,-9.48945499,0,0.00026867,-7.14E+00,0.0018018,14,0.071428571,300,300,0.0084665
0.0020596,-5.372434234,0.00015932,-7.595459405,0,4.86E-05,-8.63E+00,2.54E-13,18,0.055555556,388,36,0.0014269
0.032236,-2.983317706,0.010085,-3.992648195,0.068654,0.0054016,-4.53E+00,1.87E-05,3,0.333333333,70,70,0.0039954
3.03E-05,-9.037114743,0.00074277,-6.258291291,5.96E-12,0.00095557,-6.04E+00,9.55E-05,16,0.0625,180,180,0.013825
0.0047941,-4.638585823,0.0022376,-5.300435093,0.041417,0.001405,-5.70E+00,1.14E-05,1,1,100,100,9.51E-05
1.20E-20,-39.84163751,3.35E-05,-8.949910386,0,0.00049948,-6.60E+00,0.0033497,13,0.076923077,300,300,0.013572
0.049027,-2.619129362,0.0229,-3.280329035,0.47816,0.014287,-3.69E+00,9.89E-05,1,1,113,100,0.00095129
0.00034113,-6.934160171,0.00010672,-7.943508367,0.0007265,5.72E-05,-8.49E+00,1.98E-07,18,0.055555556,70,70,0.0015221
1.70E-05,-9.539102157,0.00041738,-6.758936731,3.35E-12,0.00053696,-6.54E+00,5.37E-05,16,0.0625,180,180,0.0077689
0.0061808,-4.417910618,0.0028848,-5.079768581,0.053397,0.0018114,-5.48E+00,1.47E-05,11,0.090909091,100,100,0.01484
4.05E-20,-38.78508995,0.0001134,-7.890773891,0,0.0016887,-5.54E+00,0.011325,4,0.25,300,300,0.0043442
7.57E-06,-10.24180824,0.0055321,-4.514219956,9.55E-13,0.016885,-3.54E+00,0.031543,3,0.333333333,93,263,0.015855
0.78519,-0.21005048,0.24564,-1.219401823,1.6722,0.13157,-1.76E+00,0.00045525,1,1,70,70,0.010813
5.38E-05,-8.538435449,0.0013171,-5.7607625,1.06E-11,0.0016944,-5.54E+00,0.00016938,10,0.1,180,180,0.0095764
0.046543,-2.664291254,0.021723,-3.326160396,0.40209,0.01364,-3.73E+00,0.00011097,4,0.25,100,100,0.014777
2.07E-20,-39.36805931,5.80E-05,-8.473144013,0,0.00086438,-6.13E+00,0.0057968,9,0.111111111,300,300,0.011257
0.00037784,-6.845384135,0.0034853,-4.915519667,9.29E-05,0.0050835,-4.59E+00,0.0022443,2,0.5,36,205,0.0015221
0.01663,-3.558215502,0.0052026,-4.567559127,0.035417,0.0027865,-5.11E+00,9.64E-06,3,0.333333333,70,70,0.0020611
7.14E-05,-8.292603576,0.0017499,-5.513973538,1.40E-11,0.0022512,-5.30E+00,0.00022503,9,0.111111111,180,180,0.010306
0.0073989,-4.261665685,0.0034533,-4.923531383,0.06392,0.0021683,-5.33E+00,1.76E-05,10,0.1,100,100,0.014682
1.10E-21,-41.91721463,3.07E-06,-11.02572325,0,4.57E-05,-8.68E+00,0.00030664,17,0.058823529,300,300,0.0021246
0.00081011,-6.182912014,0.00080075,-6.193006105,0.0046437,0.00066123,-6.36E+00,3.81E-05,10,0.1,36,137,0.0044394
0.0085824,-4.132782496,0.002685,-5.14211142,0.018278,0.0014381,-5.68E+00,4.98E-06,11,0.090909091,70,70,0.014301
0.00055187,-6.516326428,0.01352,-3.738046617,1.09E-10,0.017393,-3.52E+00,0.0017386,1,1,180,180,0.000983
0.0021378,-5.340065855,0.0009978,-6.001913001,0.018469,0.00062651,-6.41E+00,5.10E-06,15,0.066666667,100,100,0.0095446
2.00E-21,-41.39794001,5.59E-06,-10.50517638,0,8.33E-05,-8.16E+00,0.00055845,15,0.066666667,300,300,0.0030124
8.77E-12,-22.11400081,1.63E-05,-9.575624791,2.39E-32,0.00018175,-7.48E+00,0.0021053,10,0.1,100,350,0.0058663
0.0038642,-4.825880808,0.0012089,-5.835219245,0.0082297,0.0006475,-6.38E+00,2.24E-06,17,0.058823529,70,70,0.015379
6.54E-05,-8.368844503,0.0016021,-5.590620759,1.29E-11,0.0020611,-5.37E+00,0.00020603,7,0.142857143,180,180,0.0057078
0.00011837,-7.853516705,5.52E-05,-8.516121845,0.0010226,3.47E-05,-8.92E+00,2.82E-07,18,0.055555556,100,100,0.00076104
